"","logFC","logCPM","F","PValue","FDR","Expression"
"PI4KB",-0.0285019403915531,6.63100286151232,0.0630092395656225,0.804397498608588,0.912581119355377,"Not DE"
"BEX2",-0.184599723698388,0.29890047742907,0.0629633611144999,0.804467168732083,0.912581119355377,"Not DE"
"CFAP20",-0.031164073620038,4.77469442811382,0.0629624633619831,0.804468532311453,0.912581119355377,"Not DE"
"RPL10AP6",-0.085685531018566,4.80426344211689,0.0628444659671935,0.804647846601009,0.912714640087852,"Not DE"
"MT-ND4",0.05862759934357,13.1869509100718,0.0627369892271309,0.804811329422031,0.912825378453249,"Not DE"
"MMP11",0.136173497932404,3.00026974323921,0.062679418443531,0.804898961698703,0.912825378453249,"Not DE"
"RPL7P15",0.0961137898803379,0.6988598929652,0.0626588171623026,0.804930330682786,0.912825378453249,"Not DE"
"FAM192BP",-0.121732138588275,0.414779198590666,0.0625242254636136,0.80513540498688,0.912908551741208,"Not DE"
"CHCHD4",0.0450077933543545,2.9992218283493,0.062522071164249,0.805138689355126,0.912908551741208,"Not DE"
"SRGAP2B",-0.0782188410766903,2.33903821671141,0.0624893730637213,0.805188547121009,0.912908551741208,"Not DE"
"ATP5MD",0.0465147388656545,5.51244527930227,0.0623067762219601,0.805467224966972,0.913137734827409,"Not DE"
"MRPL3P1",-0.137388276499369,1.28392964574084,0.0622683069451972,0.805525991927279,0.913137734827409,"Not DE"
"PIGB",-0.0524472481714808,3.4291550064656,0.0622358377773555,0.805575607969448,0.913137734827409,"Not DE"
"SRSF7",0.0441582749998797,5.74060969110949,0.0621027284535342,0.805779156187503,0.913298578405637,"Not DE"
"PDE4DIP",-0.0537767828006489,6.74885442811411,0.0618392279101924,0.806182782425671,0.913673874813721,"Not DE"
"BTF3P9",0.138303886713117,0.538003724945386,0.0617936701230615,0.806252659955233,0.913673874813721,"Not DE"
"ARF4",-0.0449166933219364,8.61092766962587,0.0617658794218894,0.806295299408653,0.913673874813721,"Not DE"
"STK17A",0.0412878534279104,5.33043429472258,0.0617127389940196,0.806376861557666,0.913696407152766,"Not DE"
"IQCA1",0.147154958775868,2.05637523544079,0.0616238492509742,0.806513376864735,0.913729233226557,"Not DE"
"CFAP54",-0.10578069530231,0.348832063572178,0.0615907614563823,0.806564219286316,0.913729233226557,"Not DE"
"LCMT2",0.0364873816345757,3.34167369333648,0.0615171764508967,0.80667734151596,0.913729233226557,"Not DE"
"LINC00641",-0.0713964767095866,2.49889592156279,0.0615074448341006,0.806692307321378,0.913729233226557,"Not DE"
"RUSC2",-0.0456077598285274,7.48550099767567,0.0614832723892874,0.806729486464928,0.913729233226557,"Not DE"
"ZNF420",0.0497849489988962,2.18843052267243,0.0614453665245273,0.806787804368857,0.913729233226557,"Not DE"
"TNRC6B",0.0304990373019329,5.06115851289195,0.0613430018758047,0.806945387384062,0.913729233226557,"Not DE"
"AC016582",-0.144224036363387,1.48909299508821,0.0613029867121979,0.807007025889717,0.913729233226557,"Not DE"
"SEC16A",0.0372319559533474,7.46592900439326,0.0612440336864152,0.807097874892123,0.913729233226557,"Not DE"
"RPL3P2",-0.100361471765335,4.22092095324824,0.0612288258311637,0.807121318362613,0.913729233226557,"Not DE"
"C1orf52",-0.0370722536938599,4.13847729881965,0.0612260781316469,0.807125554373326,0.913729233226557,"Not DE"
"PRPF4",-0.0319042051429492,4.83101012618203,0.0612128212349463,0.807145993384821,0.913729233226557,"Not DE"
"RSF1",0.0490154462967584,5.32568268189306,0.0611619336604969,0.807224471915148,0.913748248410713,"Not DE"
"CS",0.0291983412635991,6.79931539929387,0.0609058594141922,0.807619916409842,0.914126027024404,"Not DE"
"RPSAP45",-0.128958586234931,1.18750269261999,0.0608542684237068,0.807699693142525,0.914146478280492,"Not DE"
"SUZ12P1",-0.0610370639270391,1.76020452447417,0.06073380547924,0.807886108859205,0.914287610132946,"Not DE"
"SUCLA2P1",-0.127661267757153,0.0309736148615774,0.0606717570897986,0.807982205117067,0.914302109256948,"Not DE"
"MAP3K12",-0.0386245168472744,5.00760682439692,0.0606458406368275,0.808022358201159,0.914302109256948,"Not DE"
"SNAP23",-0.0431436603332792,5.99283963397482,0.0603279871913678,0.808515561467732,0.914644121661569,"Not DE"
"ZNF430",0.0506748112818425,1.9859613420957,0.0603171859539555,0.808532345652651,0.914644121661569,"Not DE"
"C9orf64",-0.0384091130112158,3.05089627024611,0.0603127854942537,0.808539184042934,0.914644121661569,"Not DE"
"ACTG1P23",-0.131754887383358,0.566836843239467,0.0602895838749178,0.808575244146192,0.914644121661569,"Not DE"
"PCDHGA11",-0.112999542713402,2.33703728589835,0.0602522244040161,0.808633323977425,0.914644121661569,"Not DE"
"PTP4A2P1",-0.124161215153584,1.15229370509755,0.0601890137913714,0.80873163615635,0.914685483128734,"Not DE"
"COG8",-0.0367154996617285,3.33227108514664,0.0601371421595074,0.808812353693231,0.914706940042104,"Not DE"
"TRIM46",-0.0577239099780578,3.38945609518894,0.0599907452848159,0.809040361921298,0.914894955839855,"Not DE"
"PIK3CD-AS2",0.102756675068518,0.0757538747044178,0.0598469822609845,0.80926455595356,0.915014797128507,"Not DE"
"FAM189A2",0.100960426816686,0.956400921454298,0.0598435761156161,0.80926987120141,0.915014797128507,"Not DE"
"TRIP4",-0.0357598690734945,4.11913040861565,0.0597983362146877,0.80934048276053,0.915024796734679,"Not DE"
"TRIM38",-0.0412056524779598,5.12442768288643,0.0594651702272936,0.809861372941947,0.915543832323107,"Not DE"
"NUP85",0.0259716967957239,4.44627540881447,0.0593355964943107,0.810064374281521,0.915667268162807,"Not DE"
"TMEM171",0.103520943793837,3.50832468447065,0.0593165829741826,0.810094182296595,0.915667268162807,"Not DE"
"ANP32BP1",-0.0846182110239795,1.9550245563602,0.0589746847739415,0.810631053833758,0.916204198633806,"Not DE"
"SMG1P5",-0.126420639432165,0.317506512381628,0.0587676808569596,0.810956908711094,0.916495530123287,"Not DE"
